T,t,strength_result1,strength_result2,strength_result3,modulus_result1,modulus_result2,modulus_result3,elongation_result1,elongation_result2,elongation_result3,tg_result1,tg_result2,tg_result3
0.06,0.03,115.60041483714829,130.2618157230233,114.99043121432366,4420.69164813657,4274.748677236501,4463.523542575904,3.6204876305011506,5.504015073152826,3.7084101305097756,122.88045209026484,123.75466140246289,127.78315527779483
0.06,0.04,115.67670169183165,130.84295509635837,115.59957435374238,4429.606741457035,4281.737025727398,4470.620815694565,3.6305194145980693,5.545720171793214,3.76094672354305,122.93772149361948,124.00807548319005,127.98442199629903
0.06,0.05,115.73722228317175,131.4068510377295,116.20150352720759,4438.20302973879,4288.595944811081,4477.343780126457,3.6399481378364156,5.586385392454721,3.8140385165425976,122.9872301266382,124.25355346795106,128.17761951541695
0.06,0.06,115.78284545157311,131.95334295595188,116.7962859506113,4446.476046453756,4295.328370370109,4483.692018666206,3.6488163535090488,5.625987996816329,3.867682121115776,123.0291989973268,124.49104945803583,128.36275141397724
0.06,0.07,115.81450320179405,132.4822901298346,117.38399633673941,4454.421403891387,4301.937209265321,4489.665554202882,3.6571703090038135,5.66450681969238,3.9218722911232935,123.06386229276535,124.72052185786276,128.53982284725157
0.06,0.08,115.83318833085511,132.99357178829953,117.96471622917961,4462.034811005342,4308.425328489495,4495.264863678331,3.665059826736077,5.7019222828929745,3.9766017752205114,123.0914669868948,124.94193358817279,128.7088403376295
0.06,0.09,115.83995161627578,133.48708712145364,118.53853335012275,4469.3120924920295,4314.795544339431,4500.490890609954,3.6725381573260556,5.738216401308536,4.031861177268941,123.11227238294262,125.15525230335959,128.86981159513704
0.06,0.1,115.83589857443957,133.96275522612424,119.10554097360207,4476.249209001795,4321.050611626244,4505.345055964299,3.6796618053406167,5.773372781788892,4.087638826946489,123.1265495917734,125.36045061144435,129.0227453747564
0.06,0.11,115.822185801904,134.42051498999982,119.66583733430365,4482.84227836967,4327.193212942861,4509.829267174477,3.686490328098122,5.8073766154764055,4.14392066279842,123.13458094784315,125.55750629502029,129.16765137716664
0.06,0.12,115.80001691499885,134.8603249190209,120.21952508006234,4489.087597741154,4333.225948007581,4513.945925104388,3.6930861081877513,5.8402146643206345,4.200690129814491,123.13665936476673,125.74640253132463,129.30454019898085
0.06,0.13,115.77063810515381,135.28216291303318,120.76671077354263,4494.981666459082,4339.151323103011,4517.69792877868,3.6995141004838876,5.871875242546683,4.257928093394582,123.1330876327894,125.92712810944124,129.4334233378012
0.06,0.14,115.73533332910972,135.68602599492897,121.3075044454559,4500.521209570099,4344.971740630663,4521.088677715892,3.7058415545461934,5.902348193870763,4.315612771280667,123.12417766067597,126.09967764252363,129.5543132564427
0.06,0.15,115.6954191545731,136.07192999857483,121.84201919807526,4505.703201803844,4350.689488803284,4524.12207172508,3.712137713392223,5.931624865255009,4.373719684697466,123.11024966471751,126.26405177281623,129.66722350957167
0.06,0.16,115.6522392830843,136.4399092207446,122.37037085388712,4510.524891873247,4356.306731499477,4526.802508052107,3.7184734897195506,5.959698077969961,4.432221629570119,123.09163130772862,126.42025736719677,129.77216893474775
0.06,0.17,115.60715877298955,136.7900160420613,122.89267764012322,4514.983826941609,4361.825498307746,4529.134875788601,3.724921120744801,5.986562096689945,4.491088668289827,123.06865679103524,126.56830770091204,129.8691659085159
0.06,0.18,115.56155798653407,137.1223205216108,123.4090598958017,4519.07787709932,4367.247674790571,4531.124547485273,3.7315538029264026,6.012212597285691,4.550288142094821,123.04166590262247,126.70822262718846,129.95823266682171
0.06,0.19,115.51682628635825,137.43690996942934,123.91963978396726,4522.805259691211,4372.574993002374,4532.777367939918,3.7384453079519044,6.036646633902999,4.609784703740705,123.01100302475967,126.8400287304128,130.03938968764666
0.06,0.2,115.47435550814666,137.7338885005175,124.42454098821801,4526.164563333361,4377.809022298832,4534.099640157518,3.745669581505979,6.0598626058295375,4.669540369767823,122.97701610461505,126.96375946065945,130.1126601324414
0.06,0.21,115.43553323793216,138.01337657339622,124.92388836956081,4529.154771456144,4382.951160478791,4535.098108506809,3.753300326496456,6.081860224556459,4.729514591348108,122.94005559158902,127.07945524741072,130.17807034169823
0.06,0.22,115.40173592465521,138.27551051553132,125.41780755728055,4531.77528520755,4388.002625302714,4535.779939121396,3.761410572604561,6.102640481341676,4.789664342421196,122.90047334536314,127.18716359045908,130.23565037890594
0.06,0.23,115.37432186100793,138.5204420372217,125.90642444605027,4534.0259455480555,4392.964446435304,4536.152697616273,3.770072234243777,6.122205615479526,4.849944223617749,122.85862151895682,127.2869391261165,130.28543461613347
0.06,0.24,115.35462406838457,138.74833773479685,126.38986457106009,4535.9070543644775,4397.83745786178,4536.224324210634,3.7793556592573,6.1405590833808255,4.910306580321305,122.8148514214381,127.37884366703042,130.327462353685
0.06,0.25,115.34394312484267,138.95937858322077,126.86825233366591,4537.419394426988,4402.622290829295,4536.003106366845,3.7893291709531747,6.1577055284700934,4.970701633138123,122.76951236530812,127.46294621409706,130.3617784655459
0.06,0.26,115.34353997828785,139.1537594174717,127.3417100520405,4538.564248008832,4407.319367366137,4535.4976490732515,3.800058606363134,6.173650751815535,5.031077619025491,122.7229505039929,127.53932293915878,130.38843406178145
0.06,0.27,115.35462879054984,139.3316884013796,127.81035681466628,4539.343413984992,4411.928894431163,4534.7168429165595,3.811606853907734,6.188401683323985,5.091380941364822,122.67550766528987,127.60805713739569,130.40748715855202
0.06,0.28,115.37836986145359,139.49338648196573,128.2743071192761,4539.759223221867,4416.450858745673,4533.669830108447,3.8240333939463085,6.201966353258992,5.151556327349134,122.62752018703694,127.66923914852168,130.4190033459779
0.06,0.29,115.41586268530386,139.63908682676862,128.7336692860839,4539.814552067983,4420.885022357572,4532.365968652193,3.8373938459746544,6.214353863776421,5.211546991173476,122.579317761672,127.72296624612773,130.42305644367028
0.06,0.3,115.46813919519792,139.76903424115636,129.1885436418059,4539.512833753681,4425.230918985471,4530.814794858932,3.8517395264925938,6.225574360119892,5.271294801661055,122.53122229669913,127.76934249471137,130.41972913332364
0.06,0.31,115.53615725310107,139.88348456224503,129.63902047999585,4538.858067508463,4429.487851186386,4529.025984451022,3.8671170217851314,6.235639001077367,5.330740453115123,122.4835467983689,127.8084785741456,130.40911355729062
0.06,0.32,115.62079444550105,139.9827040257619,130.08517781343028,4537.85482520653,4433.654888385852,4527.009312521597,3.8835677800305293,6.244559928271519,5.38982363834681,122.43659428609061,127.8404915715304,130.391311871546
0.06,0.33,115.72284224550287,140.0669686020282,130.5270789454237,4536.5082553562315,4437.730865803926,4524.7746126541115,3.9011277272540115,6.252350233839622,5.448483222982508,122.39065674518164,127.86550474054155,130.3664367408947
0.06,0.34,115.84300060232366,140.13656329719498,130.96476989864868,4534.824084257314,4441.7143843040685,4522.331735543741,3.9198269116748996,6.259023926053355,5.5066574202931005,122.34601412554446,127.88364722857784,130.3346117637041
0.06,0.35,115.98187301813576,140.1917814159455,131.39827675175886,4532.808614160385,4445.603811184494,4519.690507500567,3.93968918093755,6.264595892434936,5.564283965905979,122.30293339368299,127.89505377213786,130.29597181294474
0.06,0.36,116.13996217001488,140.23292378209123,131.82760294524215,4530.468718278506,4449.397281923972,4516.860689250605,3.9607318965663554,6.26908185994304,5.621300291855737,122.26166764516765,127.89986436101918,130.25066327994455
0.06,0.37,116.31766613130245,140.26029791382575,132.25272662769322,4527.811832518742,4453.092702886002,4513.851935482191,3.9829656897362353,6.272498351829109,5.677643699498947,122.22245528417292,127.89822387205004,130.1988442071542
0.06,0.38,116.51527524199565,140.27421715087246,132.6735981212965,4524.845943824057,4456.687754976432,4510.673755607153,4.006394262103336,6.274862640801781,5.733251530863296,122.18551927609855,127.89028167319483,130.1406842964853
0.06,0.39,116.73296967184763,140.2749997313525,133.09013758992018,4521.579575041404,4460.179898240833,4507.3354762148665,4.031014234997661,6.276192698183587,5.788061338023452,122.15106647850624,127.87619119898577,130.07636478055497
0.06,0.4,116.9708177127873,140.26296781691457,133.50223299413076,4518.02176626107,4463.566377379873,4503.846205690641,4.0568150497472795,6.276507138798745,5.842011050098602,122.11928705470552,127.85610949835626,130.0060781455713
0.06,0.41,117.22877482919242,140.23844646548744,133.90973841407884,4514.182052604945,4466.844228151258,4500.2148014424365,4.0837789212928675,6.275825161393857,5.895039137453444,122.09035397330524,127.83019675606809,129.9300276966857
0.06,0.42,117.50668348560532,140.201762551947,134.312472813344,4510.070438475232,4470.010284619886,4496.449840133602,4.1118808465746906,6.274166484463184,5.947084772659876,122.06442259594965,127.79861578905306,129.8484269594804
0.06,0.43,117.80427376191605,140.15324363799365,134.71021930453747,4505.697368313049,4473.0611872089685,4492.559591251515,4.141088668448598,6.271551277426656,5.998087987744595,122.04163035430656,127.76153151912342,129.76149891477385
0.06,0.44,118.12116475604569,140.09321679362802,135.1027249612359,4501.073693953582,4475.993391498589,4488.551994257876,4.171363195130698,6.268000087190807,6.04798982721179,122.02209651619461,127.71911042366273,129.66947506805235
0.06,0.45,118.45686676400865,140.02200737374716,135.48970120153996,4496.21063870396,4478.803177711376,4484.434639468047,4.202658374402041,6.263533760209347,6.096732496293454,122.00592203958706,127.67151996606916,129.57259435935427
0.06,0.46,118.81078421715722,139.93993775455195,135.87082474738435,4491.119758308818,4481.486660819726,4480.21475270195,4.234921521044298,6.2581733602504155,6.144259503844618,121.99318951211188,127.6189280079162,129.47110192412046
0.06,0.47,119.18221934665425,139.84732603564797,136.24573914208784,4485.812899006745,4484.039801204617,4475.899183642576,4.26809359524391,6.251940082169811,6.190515799269853,121.98396317265752,127.56150220499481,129.365247720132
0.06,0.48,119.57037653601259,139.74448471487764,136.61405678793722,4480.302152918095,4486.458415792822,4471.494397739758,4.302109529013735,6.24485516208333,6.235447902842267,121.97828901077048,127.49940938963138,129.25528503985473
0.06,0.49,119.97436731407234,139.63171934405565,136.97536144722022,4474.599811039356,4488.738189596974,4467.00647140941,4.33689859705256,6.236939784423924,6.279004028759873,121.9761949387755,127.43281494191532,129.14146893110603
0.06,0.5,120.39321593323083,139.50932717483337,137.3292111351385,4468.718314152262,4490.8746875826,4462.441090210135,4.372384827907605,6.228214986460433,6.321134200278685,121.97769103094049,127.36188215272455,129.02405455168918
0.06,0.51,120.82586547123071,139.37759580487912,137.67514132223778,4462.670201985296,4492.863366786449,4457.8035496312405,4.408487450832559,6.218701560941377,6.361790356270943,121.98276982356737,127.28677158171666,128.90329548541183
0.06,0.52,121.2711843894252,139.23680183539642,138.01266835773723,4456.468060991174,4494.699588612057,4453.098758100359,4.445121373351307,6.208419957608442,6.400926448582863,121.9914066696472,127.20764041371356,128.7794420476256
